날짜,시간,기온(°C),강수량(mm),풍속(m/s),습도(%)
2019-06-05,19:00,24.9,0.0,1.9,57.0
2019-06-05,20:00,24.2,0.0,2.1,59.0
2019-06-05,21:00,23.7,0.0,1.6,57.0
2019-06-05,22:00,22.0,0.0,1.3,73.0
2019-06-05,23:00,20.6,0.0,2.5,76.0
2019-06-06,0:00,20.1,0.0,1.3,77.0
2019-06-06,1:00,19.3,0.0,2.2,84.0
2019-06-06,2:00,18.9,0.0,1.4,86.0
2019-06-06,3:00,18.8,0.0,0.0,87.0
2019-06-06,4:00,18.7,0.0,0.7,83.0
2019-06-06,5:00,18.6,0.0,0.2,84.0
2019-06-06,6:00,18.9,0.0,0.4,81.0
2019-06-06,7:00,20.0,0.0,0.5,76.0
2019-06-06,8:00,21.6,0.0,0.9,68.0
2019-06-06,9:00,22.7,0.0,0.5,65.0
2019-06-06,10:00,23.5,0.0,0.5,63.0
2019-06-06,11:00,23.3,0.0,0.4,62.0
2019-06-06,12:00,23.8,0.0,0.7,59.0
2019-06-06,13:00,24.7,0.0,1.4,57.0
2019-06-06,14:00,25.1,0.0,1.0,58.0
2019-06-06,15:00,24.4,0.0,1.0,63.0
2019-06-06,16:00,22.8,0.2,1.2,83.0
2019-06-06,17:00,22.7,0.2,2.0,79.0
2019-06-06,18:00,22.2,0.0,2.1,74.0
2019-06-06,19:00,22.2,0.0,2.7,64.0
2019-06-06,20:00,21.0,2.5,1.9,83.0
2019-06-06,21:00,19.8,1.6,2.3,92.0
2019-06-06,22:00,19.0,2.2,1.8,93.0
2019-06-06,23:00,18.8,0.7,2.1,93.0
2019-06-07,0:00,18.7,0.1,1.9,86.0
2019-06-07,1:00,18.2,1.3,2.1,88.0
2019-06-07,2:00,17.7,1.8,2.6,94.0
2019-06-07,3:00,17.4,7.9,2.4,95.0
2019-06-07,4:00,17.2,8.8,2.0,96.0
2019-06-07,5:00,17.1,9.0,1.3,96.0
2019-06-07,6:00,17.0,2.4,3.2,96.0
2019-06-07,7:00,17.2,1.4,1.7,96.0
2019-06-07,8:00,17.6,1.0,1.4,95.0
2019-06-07,9:00,18.1,1.0,1.4,95.0
2019-06-07,10:00,18.8,0.3,1.3,93.0
2019-06-07,11:00,19.2,0.1,2.2,88.0
2019-06-07,12:00,19.8,0.3,2.4,91.0
2019-06-07,13:00,20.9,0.0,3.3,76.0
2019-06-07,14:00,22.6,0.0,2.5,68.0
2019-06-07,15:00,23.5,0.0,2.7,60.0
2019-06-07,16:00,23.6,0.0,1.9,59.0
2019-06-07,17:00,24.4,0.0,2.3,54.0
2019-06-07,18:00,24.3,0.0,1.3,52.0
2019-06-07,19:00,23.5,0.0,2.1,51.0
2019-06-07,20:00,21.9,0.0,1.2,56.0
2019-06-07,21:00,21.0,0.0,0.7,61.0
2019-06-07,22:00,20.6,0.0,1.2,66.0
2019-06-07,23:00,20.0,0.0,1.3,63.0
2019-06-08,0:00,19.1,0.0,0.6,68.0
2019-06-08,1:00,18.2,0.0,0.8,76.0
2019-06-08,2:00,17.6,0.0,0.4,73.0
2019-06-08,3:00,17.1,0.0,0.6,77.0
2019-06-08,4:00,16.5,0.0,1.0,79.0
2019-06-08,5:00,16.1,0.0,0.7,78.0
2019-06-08,6:00,16.1,0.0,0.7,79.0
2019-06-08,7:00,17.5,0.0,1.2,68.0
2019-06-08,8:00,19.8,0.0,1.4,60.0
2019-06-08,9:00,21.5,0.0,1.1,53.0
2019-06-08,10:00,23.3,0.0,1.3,47.0
2019-06-08,11:00,24.4,0.0,0.9,41.0
2019-06-08,12:00,26.0,0.0,1.4,35.0
2019-06-08,13:00,27.0,0.0,1.0,33.0
2019-06-08,14:00,27.4,0.0,1.5,33.0
2019-06-08,15:00,27.2,0.0,2.8,42.0
2019-06-08,16:00,25.8,0.0,3.1,50.0
2019-06-08,17:00,25.0,0.0,3.6,52.0
2019-06-08,18:00,24.5,0.0,3.0,49.0
2019-06-08,19:00,23.5,0.0,2.1,50.0
2019-06-08,20:00,22.6,0.0,1.3,52.0
2019-06-08,21:00,22.0,0.0,1.0,57.0
2019-06-08,22:00,21.5,0.0,1.0,62.0
2019-06-08,23:00,21.0,0.0,0.2,62.0
2019-06-09,0:00,20.6,0.0,1.2,68.0
2019-06-09,1:00,20.4,0.0,1.9,67.0
2019-06-09,2:00,19.9,0.0,1.2,73.0
2019-06-09,3:00,19.6,0.0,1.1,78.0
2019-06-09,4:00,19.5,0.0,1.9,78.0
2019-06-09,5:00,19.4,0.0,0.4,78.0
2019-06-09,6:00,19.2,0.0,0.7,79.0
2019-06-09,7:00,19.7,0.0,1.4,75.0
2019-06-09,8:00,20.8,0.0,1.3,69.0
2019-06-09,9:00,21.9,0.0,1.6,58.0
2019-06-09,10:00,23.1,0.0,1.7,53.0
2019-06-09,11:00,24.8,0.0,1.1,48.0
2019-06-09,12:00,25.6,0.0,1.1,51.0
2019-06-09,13:00,26.4,0.0,2.0,48.0
2019-06-09,14:00,25.5,0.0,2.6,52.0
2019-06-09,15:00,25.5,0.0,2.1,54.0
2019-06-09,16:00,24.4,0.0,2.9,59.0
2019-06-09,17:00,24.1,0.0,2.2,59.0
2019-06-09,18:00,23.7,0.0,2.3,64.0
2019-06-09,19:00,22.9,0.0,2.4,68.0
2019-06-09,20:00,22.1,0.0,3.0,72.0
2019-06-09,21:00,20.1,0.0,3.1,67.0
2019-06-09,22:00,18.0,1.6,2.0,79.0
2019-06-09,23:00,17.2,0.9,2.2,81.0
2019-06-10,0:00,17.2,0.0,1.6,78.0
2019-06-10,1:00,17.1,0.1,0.8,80.0
2019-06-10,2:00,16.2,3.2,1.4,93.0
2019-06-10,3:00,15.9,1.7,1.6,93.0
2019-06-10,4:00,15.7,1.1,1.5,94.0
2019-06-10,5:00,15.7,0.5,1.4,93.0
2019-06-10,6:00,15.7,0.9,1.3,94.0
2019-06-10,7:00,15.8,1.5,1.3,94.0
2019-06-10,8:00,16.2,0.3,1.3,93.0
2019-06-10,9:00,17.3,0.2,1.8,84.0
2019-06-10,10:00,18.4,0.0,1.2,74.0
2019-06-10,11:00,19.2,0.0,1.5,70.0
2019-06-10,12:00,19.3,0.0,1.8,68.0
2019-06-10,13:00,19.6,0.0,1.4,64.0
2019-06-10,14:00,20.4,0.0,2.2,59.0
2019-06-10,15:00,20.7,0.0,1.8,60.0
2019-06-10,16:00,21.6,0.0,1.5,52.0
2019-06-10,17:00,21.7,0.0,1.8,53.0
2019-06-10,18:00,21.4,0.0,1.4,50.0
2019-06-10,19:00,21.0,0.0,1.3,52.0
2019-06-10,20:00,20.2,0.0,1.7,53.0
2019-06-10,21:00,19.4,0.0,1.3,55.0
2019-06-10,22:00,18.4,0.0,2.1,56.0
2019-06-10,23:00,17.7,0.0,1.4,59.0
2019-06-11,0:00,17.4,0.0,2.2,58.0
2019-06-11,1:00,16.8,0.0,1.5,59.0
2019-06-11,2:00,16.7,0.0,1.8,56.0
2019-06-11,3:00,16.6,0.0,1.3,57.0
2019-06-11,4:00,16.6,0.0,1.4,56.0
2019-06-11,5:00,15.9,0.0,1.2,60.0
2019-06-11,6:00,15.6,0.0,1.3,61.0
2019-06-11,7:00,16.6,0.0,1.2,56.0
2019-06-11,8:00,17.9,0.0,1.3,53.0
2019-06-11,9:00,20.0,0.0,1.3,46.0
2019-06-11,10:00,21.6,0.0,1.1,43.0
2019-06-11,11:00,22.6,0.0,1.3,44.0
2019-06-11,12:00,23.5,0.0,1.1,39.0
2019-06-11,13:00,23.4,0.0,1.5,41.0
2019-06-11,14:00,23.9,0.0,1.2,38.0
2019-06-11,15:00,24.5,0.0,1.7,38.0
2019-06-11,16:00,26.0,0.0,2.3,33.0
2019-06-11,17:00,24.8,0.0,1.3,39.0
2019-06-11,18:00,23.9,0.0,1.1,42.0
2019-06-11,19:00,24.3,0.0,1.6,41.0
2019-06-11,20:00,22.5,0.0,1.4,47.0
2019-06-11,21:00,21.1,0.0,2.3,58.0
2019-06-11,22:00,20.2,0.0,2.0,62.0
2019-06-11,23:00,19.5,0.0,1.4,65.0
2019-06-12,0:00,18.9,0.0,0.7,68.0
2019-06-12,1:00,18.3,0.0,0.8,73.0
2019-06-12,2:00,17.8,0.0,0.6,76.0
2019-06-12,3:00,17.2,0.0,1.0,80.0
2019-06-12,4:00,16.9,0.0,0.1,76.0
2019-06-12,5:00,16.4,0.0,0.5,80.0
2019-06-12,6:00,16.2,0.0,0.5,78.0
2019-06-12,7:00,17.6,0.0,1.2,67.0
2019-06-12,8:00,20.1,0.0,1.6,60.0
2019-06-12,9:00,21.7,0.0,0.9,55.0
2019-06-12,10:00,23.5,0.0,1.1,52.0
2019-06-12,11:00,24.8,0.0,2.4,46.0
2019-06-12,12:00,25.8,0.0,3.3,46.0
2019-06-12,13:00,26.0,0.0,2.6,48.0
2019-06-12,14:00,26.2,0.0,3.1,49.0
2019-06-12,15:00,25.9,0.0,3.6,47.0
2019-06-12,16:00,26.1,0.0,3.8,43.0
2019-06-12,17:00,25.4,0.0,3.5,45.0
2019-06-12,18:00,24.8,0.0,3.7,43.0
2019-06-12,19:00,23.8,0.0,2.5,49.0
2019-06-12,20:00,22.3,0.0,2.1,49.0
2019-06-12,21:00,21.4,0.0,1.5,51.0
2019-06-12,22:00,20.5,0.0,1.5,54.0
2019-06-12,23:00,19.8,0.0,1.4,54.0
2019-06-13,0:00,19.1,0.0,1.0,57.0
2019-06-13,1:00,18.6,0.0,1.2,61.0
2019-06-13,2:00,17.8,0.0,1.4,68.0
2019-06-13,3:00,17.5,0.0,0.7,71.0
2019-06-13,4:00,17.1,0.0,0.5,74.0
2019-06-13,5:00,16.8,0.0,0.2,72.0
2019-06-13,6:00,16.9,0.0,0.4,72.0
2019-06-13,7:00,18.3,0.0,0.8,63.0
2019-06-13,8:00,20.7,0.0,0.8,54.0
2019-06-13,9:00,22.9,0.0,1.1,50.0
2019-06-13,10:00,24.3,0.0,1.8,44.0
2019-06-13,11:00,25.7,0.0,2.0,40.0
2019-06-13,12:00,26.8,0.0,1.6,38.0
2019-06-13,13:00,27.6,0.0,2.1,41.0
2019-06-13,14:00,28.2,0.0,2.5,38.0
2019-06-13,15:00,28.4,0.0,3.1,37.0
2019-06-13,16:00,28.8,0.0,2.4,36.0
2019-06-13,17:00,28.1,0.0,2.5,36.0
2019-06-13,18:00,27.6,0.0,2.9,36.0
2019-06-13,19:00,25.6,0.0,3.2,43.0
2019-06-13,20:00,23.9,0.0,3.0,51.0
2019-06-13,21:00,23.0,0.0,3.4,52.0
2019-06-13,22:00,22.1,0.0,1.0,54.0
2019-06-13,23:00,21.3,0.0,1.6,60.0
2019-06-14,0:00,20.8,0.0,0.8,59.0
2019-06-14,1:00,20.4,0.0,1.4,62.0
2019-06-14,2:00,20.1,0.0,0.9,61.0
2019-06-14,3:00,19.8,0.0,1.0,64.0
2019-06-14,4:00,19.6,0.0,1.1,67.0
2019-06-14,5:00,19.3,0.0,0.3,69.0
2019-06-14,6:00,19.2,0.0,1.6,69.0
2019-06-14,7:00,19.5,0.0,0.9,68.0
2019-06-14,8:00,20.1,0.0,2.1,65.0
2019-06-14,9:00,20.8,0.0,2.8,55.0
2019-06-14,10:00,22.1,0.0,1.5,49.0
2019-06-14,11:00,23.4,0.0,1.0,49.0
2019-06-14,12:00,24.9,0.0,2.4,46.0
2019-06-14,13:00,26.3,0.0,2.7,38.0
2019-06-14,14:00,27.4,0.0,2.9,35.0
2019-06-14,15:00,28.2,0.0,2.0,31.0
2019-06-14,16:00,27.9,0.0,3.1,36.0
2019-06-14,17:00,28.0,0.0,1.9,36.0
2019-06-14,18:00,26.7,0.0,2.9,42.0
2019-06-14,19:00,25.3,0.0,2.7,51.0
2019-06-14,20:00,24.3,0.0,2.1,53.0
2019-06-14,21:00,23.1,0.0,1.8,59.0
2019-06-14,22:00,22.1,0.0,1.6,66.0
2019-06-14,23:00,21.4,0.0,1.4,68.0
2019-06-15,0:00,20.9,0.0,1.0,72.0
2019-06-15,1:00,20.2,0.0,1.6,77.0
2019-06-15,2:00,19.9,0.0,1.7,78.0
2019-06-15,3:00,20.0,0.0,2.6,75.0
2019-06-15,4:00,19.6,0.0,2.7,73.0
2019-06-15,5:00,19.3,0.0,2.6,72.0
2019-06-15,6:00,19.0,0.0,2.2,73.0
2019-06-15,7:00,19.5,0.0,1.6,70.0
2019-06-15,8:00,20.6,0.0,3.2,65.0
2019-06-15,9:00,21.3,0.0,2.9,65.0
2019-06-15,10:00,23.3,0.0,2.6,55.0
2019-06-15,11:00,24.3,0.0,4.5,54.0
2019-06-15,12:00,25.1,0.0,4.1,50.0
2019-06-15,13:00,25.9,0.0,4.0,48.0
2019-06-15,14:00,26.2,0.0,3.6,47.0
2019-06-15,15:00,26.4,0.0,3.6,44.0
2019-06-15,16:00,27.1,0.0,2.7,43.0
2019-06-15,17:00,26.8,0.0,4.0,47.0
2019-06-15,18:00,26.1,0.0,3.7,47.0
2019-06-15,19:00,20.7,2.1,1.3,78.0
2019-06-15,20:00,19.9,0.0,1.5,74.0
2019-06-15,21:00,19.1,0.0,1.2,65.0
2019-06-15,22:00,18.8,0.0,1.0,66.0
2019-06-15,23:00,18.3,0.0,1.0,72.0
2019-06-16,0:00,17.9,0.0,1.0,73.0
2019-06-16,1:00,17.4,0.0,0.9,77.0
2019-06-16,2:00,17.1,0.0,1.1,73.0
2019-06-16,3:00,16.9,0.0,0.5,74.0
2019-06-16,4:00,16.7,0.0,0.3,77.0
2019-06-16,5:00,16.2,0.0,0.4,80.0
2019-06-16,6:00,16.2,0.0,1.1,78.0
2019-06-16,7:00,18.2,0.0,1.2,65.0
2019-06-16,8:00,20.2,0.0,1.2,56.0
2019-06-16,9:00,22.3,0.0,1.2,49.0
2019-06-16,10:00,23.7,0.0,2.0,48.0
2019-06-16,11:00,24.3,0.0,1.3,47.0
2019-06-16,12:00,25.5,0.0,1.7,41.0
2019-06-16,13:00,25.8,0.0,1.5,43.0
2019-06-16,14:00,26.0,0.0,0.9,40.0
2019-06-16,15:00,26.7,0.0,2.1,37.0
2019-06-16,16:00,26.7,0.0,3.5,45.0
2019-06-16,17:00,26.4,0.0,2.8,42.0
2019-06-16,18:00,26.0,0.0,3.2,44.0
2019-06-16,19:00,23.7,0.0,3.4,52.0
2019-06-16,20:00,22.1,0.0,2.4,55.0
2019-06-16,21:00,21.7,0.0,2.0,59.0
2019-06-16,22:00,21.3,0.0,2.3,58.0
2019-06-16,23:00,20.9,0.0,1.3,60.0
2019-06-17,0:00,20.4,0.0,0.8,61.0
2019-06-17,1:00,20.3,0.0,1.0,67.0
2019-06-17,2:00,19.9,0.0,2.1,63.0
2019-06-17,3:00,19.4,0.0,2.5,69.0
2019-06-17,4:00,18.8,0.0,1.9,79.0
2019-06-17,5:00,18.4,0.0,1.0,78.0
2019-06-17,6:00,18.2,0.0,2.3,75.0
2019-06-17,7:00,18.4,0.0,2.2,70.0
2019-06-17,8:00,19.7,0.0,1.9,64.0
2019-06-17,9:00,20.9,0.0,2.4,62.0
2019-06-17,10:00,21.8,0.0,2.3,56.0
2019-06-17,11:00,23.5,0.0,2.7,51.0
2019-06-17,12:00,24.0,0.0,3.1,48.0
2019-06-17,13:00,24.9,0.0,3.0,47.0
2019-06-17,14:00,25.4,0.0,3.4,47.0
2019-06-17,15:00,25.8,0.0,3.0,42.0
2019-06-17,16:00,25.9,0.0,3.9,41.0
2019-06-17,17:00,25.8,0.0,3.0,39.0
2019-06-17,18:00,25.1,0.0,3.3,43.0
2019-06-17,19:00,23.4,0.0,3.0,54.0
2019-06-17,20:00,21.9,0.0,2.7,58.0
2019-06-17,21:00,20.8,0.0,2.2,66.0
2019-06-17,22:00,20.3,0.0,0.7,68.0
2019-06-17,23:00,20.0,0.0,1.6,67.0
2019-06-18,0:00,19.7,0.0,1.2,68.0
2019-06-18,1:00,19.3,0.0,0.3,69.0
2019-06-18,2:00,19.3,1.2,1.5,79.0
2019-06-18,3:00,18.7,0.2,0.3,91.0
2019-06-18,4:00,18.6,0.0,0.5,90.0
2019-06-18,5:00,18.5,0.0,1.0,91.0
2019-06-18,6:00,18.3,0.3,0.3,80.0
2019-06-18,7:00,17.5,7.8,0.7,93.0
2019-06-18,8:00,17.4,0.4,0.7,93.0
2019-06-18,9:00,19.4,0.0,1.6,76.0
2019-06-18,10:00,20.5,0.0,1.5,69.0
2019-06-18,11:00,21.7,0.0,1.2,61.0
2019-06-18,12:00,23.4,0.0,2.0,58.0
2019-06-18,13:00,24.2,0.0,1.3,58.0
2019-06-18,14:00,24.5,0.0,2.3,62.0
2019-06-18,15:00,23.7,0.1,2.8,72.0
2019-06-18,16:00,22.3,0.4,2.3,80.0
2019-06-18,17:00,23.0,0.3,1.2,72.0
2019-06-18,18:00,22.8,0.0,2.6,69.0
2019-06-18,19:00,21.9,0.0,2.9,73.0
2019-06-18,20:00,20.3,1.8,2.2,91.0
2019-06-18,21:00,20.1,0.7,1.2,93.0
2019-06-18,22:00,20.0,0.3,2.0,94.0
2019-06-18,23:00,19.7,0.3,1.6,92.0
2019-06-19,0:00,19.6,0.0,1.2,90.0
2019-06-19,1:00,19.5,0.0,1.6,87.0
2019-06-19,2:00,19.4,0.0,1.2,86.0
2019-06-19,3:00,19.3,0.0,2.0,86.0
2019-06-19,4:00,19.2,0.0,1.9,88.0
2019-06-19,5:00,19.0,0.2,1.5,94.0
2019-06-19,6:00,18.9,0.0,3.0,93.0
2019-06-19,7:00,19.1,0.0,1.8,92.0
2019-06-19,8:00,19.9,0.0,1.6,83.0
2019-06-19,9:00,20.6,0.0,1.6,79.0
2019-06-19,10:00,21.1,0.0,0.5,77.0
2019-06-19,11:00,22.4,0.0,2.4,68.0
2019-06-19,12:00,23.2,0.0,1.9,65.0
2019-06-19,13:00,24.6,0.0,1.8,61.0
2019-06-19,14:00,24.9,0.0,0.9,60.0
2019-06-19,15:00,25.2,0.0,1.2,59.0
2019-06-19,16:00,25.1,0.0,1.1,59.0
2019-06-19,17:00,24.3,0.0,2.2,66.0
2019-06-19,18:00,23.1,0.0,2.9,74.0
2019-06-19,19:00,22.2,0.0,2.6,76.0
2019-06-19,20:00,21.0,0.0,2.7,82.0
2019-06-19,21:00,20.5,0.0,2.7,83.0
2019-06-19,22:00,20.4,0.0,2.9,82.0
2019-06-19,23:00,20.3,0.0,1.4,83.0
2019-06-20,0:00,20.4,0.0,0.6,83.0
2019-06-20,1:00,20.3,0.0,1.0,84.0
2019-06-20,2:00,20.3,0.0,1.2,83.0
2019-06-20,3:00,20.3,0.0,1.2,84.0
2019-06-20,4:00,20.2,0.0,0.4,84.0
2019-06-20,5:00,20.1,0.0,0.2,84.0
2019-06-20,6:00,19.9,0.0,1.7,86.0
2019-06-20,7:00,20.2,0.0,1.0,83.0
2019-06-20,8:00,21.0,0.0,1.6,78.0
2019-06-20,9:00,22.6,0.0,1.0,67.0
2019-06-20,10:00,23.4,0.0,2.7,67.0
2019-06-20,11:00,24.5,0.0,3.1,57.0
2019-06-20,12:00,24.8,0.0,2.5,57.0
2019-06-20,13:00,25.8,0.0,1.7,51.0
2019-06-20,14:00,26.9,0.0,1.6,48.0
2019-06-20,15:00,27.2,0.0,3.5,47.0
2019-06-20,16:00,27.7,0.0,1.6,47.0
2019-06-20,17:00,26.3,0.0,2.9,57.0
2019-06-20,18:00,24.9,0.0,3.4,59.0
2019-06-20,19:00,23.6,0.0,3.2,64.0
2019-06-20,20:00,22.4,0.0,3.0,69.0
2019-06-20,21:00,21.6,0.0,1.9,80.0
2019-06-20,22:00,21.0,0.0,1.7,82.0
2019-06-20,23:00,20.6,0.0,1.6,84.0
2019-06-21,0:00,20.2,0.0,2.8,85.0
2019-06-21,1:00,19.8,0.0,2.6,85.0
2019-06-21,2:00,19.6,0.0,1.8,84.0
2019-06-21,3:00,19.4,0.0,0.6,84.0
2019-06-21,4:00,19.5,0.0,1.1,84.0
2019-06-21,5:00,19.5,0.0,1.6,85.0
2019-06-21,6:00,19.7,0.0,1.4,84.0
2019-06-21,7:00,20.0,0.0,1.4,82.0
2019-06-21,8:00,20.8,0.0,1.0,78.0
2019-06-21,9:00,21.4,0.0,1.8,76.0
2019-06-21,10:00,21.8,0.0,1.6,75.0
2019-06-21,11:00,22.1,0.0,1.7,72.0
2019-06-21,12:00,23.4,0.0,1.9,65.0
2019-06-21,13:00,23.9,0.0,2.0,68.0
2019-06-21,14:00,24.0,0.0,2.0,67.0
2019-06-21,15:00,26.0,0.0,2.4,59.0
2019-06-21,16:00,25.8,0.0,2.6,60.0
2019-06-21,17:00,25.4,0.0,3.1,64.0
2019-06-21,18:00,25.1,0.0,2.6,66.0
2019-06-21,19:00,24.4,0.0,1.3,66.0
2019-06-21,20:00,23.1,0.2,0.9,73.0
2019-06-21,21:00,22.2,0.0,1.1,76.0
2019-06-21,22:00,21.4,0.0,1.2,75.0
2019-06-21,23:00,20.6,0.0,1.3,80.0
2019-06-22,0:00,19.9,0.0,1.8,73.0
2019-06-22,1:00,19.3,0.0,1.9,66.0
2019-06-22,2:00,18.9,0.0,1.7,63.0
2019-06-22,3:00,18.6,0.0,2.0,60.0
2019-06-22,4:00,18.2,0.0,1.4,70.0
2019-06-22,5:00,17.8,0.0,0.9,67.0
2019-06-22,6:00,17.8,0.0,0.7,63.0
2019-06-22,7:00,19.1,0.0,1.2,57.0
2019-06-22,8:00,21.1,0.0,1.8,48.0
2019-06-22,9:00,22.8,0.0,2.2,44.0
2019-06-22,10:00,24.5,0.0,1.8,38.0
2019-06-22,11:00,25.9,0.0,1.6,36.0
2019-06-22,12:00,27.1,0.0,1.6,32.0
2019-06-22,13:00,28.0,0.0,1.6,30.0
2019-06-22,14:00,29.1,0.0,1.5,27.0
2019-06-22,15:00,30.1,0.0,1.3,26.0
2019-06-22,16:00,30.1,0.0,1.7,31.0
2019-06-22,17:00,28.9,0.0,1.0,32.0
2019-06-22,18:00,28.8,0.0,1.3,32.0
2019-06-22,19:00,28.3,0.0,2.0,34.0
2019-06-22,20:00,26.6,0.0,1.1,38.0
2019-06-22,21:00,25.3,0.0,1.8,41.0
2019-06-22,22:00,24.2,0.0,1.6,41.0
2019-06-22,23:00,23.3,0.0,1.4,40.0
2019-06-23,0:00,22.8,0.0,1.6,40.0
2019-06-23,1:00,22.1,0.0,1.2,42.0
2019-06-23,2:00,21.3,0.0,1.5,41.0
2019-06-23,3:00,20.7,0.0,1.0,43.0
2019-06-23,4:00,20.0,0.0,1.5,46.0
2019-06-23,5:00,19.5,0.0,1.2,50.0
2019-06-23,6:00,19.2,0.0,1.1,53.0
2019-06-23,7:00,20.4,0.0,1.5,46.0
2019-06-23,8:00,22.8,0.0,1.0,39.0
2019-06-23,9:00,24.3,0.0,1.8,39.0
2019-06-23,10:00,25.8,0.0,1.5,36.0
2019-06-23,11:00,26.7,0.0,1.5,34.0
2019-06-23,12:00,28.0,0.0,1.3,34.0
2019-06-23,13:00,27.7,0.0,0.8,35.0
2019-06-23,14:00,29.3,0.0,1.7,30.0
2019-06-23,15:00,30.6,0.0,2.1,29.0
2019-06-23,16:00,30.8,0.0,2.2,30.0
2019-06-23,17:00,29.9,0.0,3.2,34.0
2019-06-23,18:00,29.6,0.0,3.4,36.0
2019-06-23,19:00,28.1,0.0,2.9,41.0
2019-06-23,20:00,26.1,0.0,3.8,44.0
2019-06-23,21:00,24.7,0.0,2.1,43.0
2019-06-23,22:00,23.7,0.0,1.7,44.0
2019-06-23,23:00,23.1,0.0,0.4,45.0
2019-06-24,0:00,22.7,0.0,0.8,46.0
2019-06-24,1:00,22.6,0.0,1.4,49.0
2019-06-24,2:00,22.5,0.0,0.0,49.0
2019-06-24,3:00,22.4,0.0,0.8,53.0
2019-06-24,4:00,22.2,0.0,0.6,54.0
2019-06-24,5:00,21.5,0.0,0.8,56.0
2019-06-24,6:00,21.0,0.0,0.7,57.0
2019-06-24,7:00,22.0,0.0,1.2,51.0
2019-06-24,8:00,23.6,0.0,1.9,47.0
2019-06-24,9:00,25.1,0.0,1.6,44.0
2019-06-24,10:00,26.4,0.0,0.9,44.0
2019-06-24,11:00,27.7,0.0,1.8,38.0
2019-06-24,12:00,29.0,0.0,1.8,36.0
2019-06-24,13:00,30.0,0.0,2.3,29.0
2019-06-24,14:00,30.4,0.0,2.7,33.0
2019-06-24,15:00,30.6,0.0,3.4,32.0
2019-06-24,16:00,30.0,0.0,3.0,34.0
2019-06-24,17:00,29.7,0.0,2.6,35.0
2019-06-24,18:00,28.8,0.0,2.7,38.0
2019-06-24,19:00,27.3,0.0,3.8,38.0
2019-06-24,20:00,25.0,0.0,2.4,52.0
2019-06-24,21:00,23.4,0.0,2.8,51.0
2019-06-24,22:00,22.8,0.0,2.2,57.0
2019-06-24,23:00,22.0,0.0,2.4,61.0
2019-06-25,0:00,21.4,0.0,2.3,64.0
2019-06-25,1:00,21.0,0.0,1.7,63.0
2019-06-25,2:00,20.5,0.0,1.1,69.0
2019-06-25,3:00,20.1,0.0,0.3,69.0
2019-06-25,4:00,19.8,0.0,1.4,70.0
2019-06-25,5:00,19.7,0.0,1.1,74.0
2019-06-25,6:00,19.5,0.0,0.4,75.0
2019-06-25,7:00,20.7,0.0,0.6,64.0
2019-06-25,8:00,22.6,0.0,0.7,58.0
2019-06-25,9:00,24.6,0.0,0.6,46.0
2019-06-25,10:00,26.8,0.0,1.1,40.0
2019-06-25,11:00,28.4,0.0,1.0,37.0
2019-06-25,12:00,29.4,0.0,2.0,36.0
2019-06-25,13:00,30.5,0.0,1.7,31.0
2019-06-25,14:00,31.5,0.0,2.5,28.0
2019-06-25,15:00,32.5,0.0,3.0,25.0
2019-06-25,16:00,32.5,0.0,2.4,29.0
2019-06-25,17:00,31.1,0.0,3.3,37.0
2019-06-25,18:00,29.7,0.0,3.4,42.0
2019-06-25,19:00,28.3,0.0,2.4,46.0
2019-06-25,20:00,26.6,0.0,2.7,49.0
2019-06-25,21:00,25.4,0.0,1.2,49.0
2019-06-25,22:00,24.8,0.0,1.2,44.0
2019-06-25,23:00,24.0,0.0,1.4,45.0
2019-06-26,0:00,23.4,0.0,2.0,51.0
2019-06-26,1:00,22.8,0.0,1.6,55.0
2019-06-26,2:00,22.2,0.0,0.5,58.0
2019-06-26,3:00,21.8,0.0,0.7,53.0
2019-06-26,4:00,21.2,0.0,0.6,56.0
2019-06-26,5:00,20.9,0.0,1.0,58.0
2019-06-26,6:00,21.1,0.0,1.2,59.0
2019-06-26,7:00,22.1,0.0,0.5,57.0
2019-06-26,8:00,24.0,0.0,1.2,54.0
2019-06-26,9:00,25.6,0.0,1.2,49.0
2019-06-26,10:00,26.6,0.0,1.3,48.0
2019-06-26,11:00,27.0,0.0,1.9,51.0
2019-06-26,12:00,27.3,0.0,0.7,51.0
2019-06-26,13:00,27.3,0.0,1.1,52.0
2019-06-26,14:00,28.5,0.0,1.8,48.0
2019-06-26,15:00,29.1,0.0,1.5,44.0
2019-06-26,16:00,29.2,0.0,1.2,38.0
2019-06-26,17:00,28.7,0.0,1.6,40.0
2019-06-26,18:00,28.1,0.0,2.6,46.0
2019-06-26,19:00,27.5,0.0,1.0,45.0
2019-06-26,20:00,26.8,0.0,2.0,48.0
2019-06-26,21:00,26.2,0.0,1.1,53.0
2019-06-26,22:00,25.8,0.0,1.6,54.0
2019-06-26,23:00,25.3,0.0,1.6,58.0
2019-06-27,0:00,24.4,0.0,1.3,66.0
2019-06-27,1:00,23.1,0.7,0.9,85.0
2019-06-27,2:00,22.3,0.6,1.2,94.0
2019-06-27,3:00,22.1,0.0,0.4,93.0
2019-06-27,4:00,22.1,0.0,1.0,91.0
2019-06-27,5:00,22.0,0.1,0.5,94.0
2019-06-27,6:00,22.1,0.0,0.3,92.0
2019-06-27,7:00,22.2,0.0,1.0,92.0
